NRIC,researcher_name,sector,income,degree
F4965929P,Cassandra Ward,Healthcare,4705,Non-degree
S6874242N,Monroe Warner,Agricultural,4001,Bachelors
F6887348F,Diana Coleman,Engineering,8488,Masters
S8781912P,Debra Rahim,Agricultural,5150,PhD
G2859127I,Barry Hodges,Agricultural,4567,Masters
F3583158Z,Edna Nicholas,Aerospace,6944,Non-degree
S2461896W,James Salazar,Engineering,7059,Post-grad
S5642527K,Sharon Wilkes,Agricultural,6859,PhD
G3294713C,Eva Wimbush,Aerospace,7560,Non-degree
G6944232Q,Charles Blasen,Agricultural,6176,PhD
F3952988X,Hannah Westerheide,Healthcare,3102,Masters
F9178731C,Ashley Bell,Engineering,3982,Bachelors
F0660862I,Becky Neville,Aerospace,7768,Bachelors
F5512707V,John Williams,Engineering,5987,Non-degree
F3290570A,Felix Bolin,Aerospace,8816,Masters
G6497880W,Betty Cobb,Aerospace,5643,Masters
G0772885D,Timothy Parris,Agricultural,3128,Masters
S1777886I,Michael Sterner,Aerospace,7258,Non-degree
T0075148A,Barbara Phillips,Aerospace,10636,Masters
S7744513P,Judith Evans,Aerospace,4827,Post-grad
T5184738X,Scott Goodrich,Healthcare,6448,Bachelors
G5856872N,Kenneth Farish,Engineering,7404,Non-degree
F4243693Y,Jay Witman,Healthcare,9379,Non-degree
F7609259T,Victor Harris,Engineering,3028,Non-degree
F2825917C,Wendy Rock,Engineering,5260,Post-grad
S4137252G,Bradley Vanpelt,Agricultural,6209,Post-grad
F2423043V,Mary Mata,Engineering,5705,Non-degree
S8107907L,Tyson Cooley,Aerospace,7721,Post-grad
F1377139P,Arlene Pugliares,Healthcare,4397,PhD
G9731833D,Lillian Deas,Healthcare,3628,Bachelors
S6700656O,Rachel Kiner,Healthcare,6948,Bachelors
T9908735I,Doris Wood,Agricultural,7116,Non-degree
S8738007Q,Georgia Sanford,Agricultural,4181,PhD
S2621798V,David Sweeney,Agricultural,7717,Post-grad
T7126866P,Melissa Keith,Engineering,3282,Masters
G3218234T,Janie Winston,Agricultural,9088,Post-grad
T8008794U,Anthony Akbar,Healthcare,5653,Masters
T2023119K,Charles Chong,Aerospace,3485,Non-degree
T7134326I,Terri Kapinos,Agricultural,5107,PhD
T0589372T,Aaron Reyes,Agricultural,3478,PhD
T1975339W,Carol Barry,Engineering,4417,PhD
G5787574S,Michele Fancher,Engineering,8547,Post-grad
T9066399Y,Leslie Hylan,Healthcare,3902,Post-grad
F2837996G,Max Souders,Engineering,8291,PhD
T3571522X,James Trembley,Healthcare,7136,PhD
S4026223I,Lori Dargan,Healthcare,5107,Masters
S0901337V,Donn Bomar,Healthcare,3553,PhD
S4485303R,Duncan Story,Agricultural,6499,Masters
T4036675E,Gladys Brinkley,Engineering,12186,Post-grad
F1056833O,Patricia Hicks,Aerospace,3102,Masters
S4955592E,George Rimmer,Aerospace,4513,Post-grad
G0281592P,Tania Armstrong,Engineering,3450,Non-degree
T9239537X,Myong Saccucci,Healthcare,5160,Bachelors
F7960151C,Darlene Costello,Aerospace,5118,Bachelors
G7015940Q,Rosalinda Ray,Healthcare,4030,Masters
F2153633M,Frank Murillo,Aerospace,4958,Bachelors
S5262002Q,Hazel Gonzalez,Healthcare,6239,Post-grad
G2669563C,Sonia Diller,Engineering,6295,Masters
T1119159M,David Hunt,Aerospace,8555,Bachelors
F9537594R,Michelle Lessard,Engineering,3268,Post-grad
F1514053O,Russell Lopez,Healthcare,5002,Non-degree
S0181411J,Frank Sanchez,Engineering,10440,Non-degree
G1372958U,Adrian Stanley,Aerospace,5979,Non-degree
F3107253T,Roy Becker,Healthcare,4595,Post-grad
T2281764L,Harold Campbell,Aerospace,5073,PhD
S2924822J,Rebecca Casano,Healthcare,6274,Non-degree
T4516399B,Belinda York,Engineering,4334,Non-degree
S7997207B,Marjorie Mease,Aerospace,8081,Masters
T1087927G,Gerald Williams,Engineering,7794,Non-degree
T4253417U,Roberto Malik,Engineering,13835,Masters
S8723464Q,Augusta Boyd,Engineering,5399,Masters
F9234995V,Paula Miller,Engineering,4094,Bachelors
S3481542B,Tiffany Williamson,Agricultural,11283,Bachelors
S9010566F,Davina Philson,Agricultural,6450,Post-grad
F6657701I,Cynthia Foley,Aerospace,4192,PhD
T4501617X,Cecil Jamison,Engineering,4675,Non-degree
T1037012U,Colin Jackson,Engineering,4644,Post-grad
F2846552A,Clarence Beverly,Engineering,9262,Non-degree
S2947442E,James Long,Agricultural,4245,Non-degree
S9840884A,Jasper Pennington,Healthcare,3011,PhD
G6836864D,Heather Fernandez,Engineering,11067,Non-degree
G8498283S,Doris Harris,Agricultural,5292,Masters
S1858178S,Edward Dubose,Engineering,6925,Bachelors
F7184351T,Doris Davis,Healthcare,7787,PhD
S1944718I,Roland Monaco,Engineering,4194,PhD
S2419798L,Fernando Blum,Agricultural,12745,Bachelors
S5991897X,Lois Beaudette,Aerospace,5506,Masters
G3657623Q,Patrick Gwin,Aerospace,8235,PhD
F6313781T,Dennis Mink,Aerospace,5106,Post-grad
F7493422H,Steven Crawford,Aerospace,5068,Masters
S6238638E,Leah Heatly,Aerospace,5950,Post-grad
G8470963G,Manuel Burney,Engineering,5532,PhD
T6859620X,Joanne Petersen,Healthcare,4592,Bachelors
F4355691W,Nancy Northup,Engineering,5648,Bachelors
S7439558W,Elizabeth Coleman,Healthcare,3451,PhD
S1887361O,Lynn Shaw,Engineering,4070,Non-degree
T3553135I,Brandon Pita,Agricultural,8193,Masters
S9286234L,Vanessa Tobias,Healthcare,14226,Masters
T7797144U,Kimberly Folse,Engineering,3329,Masters
T0709513H,Eric Handy,Healthcare,6215,Non-degree
F3159829A,Denise Chagoya,Aerospace,7228,Masters
G6926612R,Pauline Ballentine,Agricultural,4904,Masters
G0681620G,Martin Mcmahan,Agricultural,3687,Non-degree
G8826811D,John Coleman,Agricultural,6491,Non-degree
G0534138H,Dolores Corbin,Engineering,5488,Post-grad
S9595409T,Marla Dohrman,Agricultural,4401,PhD
S6019716D,Edgar Torkelson,Healthcare,9078,Non-degree
S0121109C,Antonietta Parris,Aerospace,4019,Masters
F1794071W,Edna Crites,Agricultural,5024,PhD
T5128821H,Robert Burchfield,Agricultural,6508,PhD
F1611969L,Darrell Vanauker,Engineering,7092,PhD
G6011232X,Jon Patterson,Healthcare,11563,Non-degree
T2563577C,Gretchen Arteaga,Healthcare,5822,Post-grad
T9738919E,Raymond Jensen,Healthcare,5336,Non-degree
G4145253S,Joel Toliver,Healthcare,6949,Non-degree
T3995809A,Rita Warren,Agricultural,5345,Masters
T6072146Y,Jose Watkins,Aerospace,5222,PhD
F1880409Q,Sara Lee,Engineering,8849,Bachelors
S1877799C,Joseph Partington,Engineering,3698,Non-degree
G9549547W,Bonnie George,Healthcare,3227,Bachelors
S3218696Z,Melanie Howard,Aerospace,10047,Non-degree
F9748233A,Harlan Mcginnis,Aerospace,13029,Bachelors
S0402004Z,Dianne Bigham,Engineering,5111,Bachelors
F7680029U,Felton Horne,Agricultural,6519,Bachelors
S3894440V,Jerry Vang,Aerospace,3599,Non-degree
F8583880W,Margaret Howard,Agricultural,8181,Masters
S5425975Z,Teresa Inman,Aerospace,3879,Post-grad
G7643169D,Paul Connolly,Agricultural,8338,Masters
S0878216N,Terri Anderson,Healthcare,8651,Non-degree
T1024168G,Benjamin Lopez,Healthcare,7452,PhD
F9321684N,Dorothy Vahey,Engineering,7828,Bachelors
T1047607O,William Counts,Healthcare,5137,Post-grad
S2590635J,Mary Culp,Engineering,4081,PhD
S5470292Q,Jill Adams,Healthcare,11032,Post-grad
S9591887D,Mary Patterson,Healthcare,5313,PhD
S2609676N,Bonnie Hood,Healthcare,8759,Bachelors
T3665886H,John Gonzalez,Aerospace,4178,Post-grad
G9678674Y,Michael Christie,Aerospace,6065,Bachelors
G1648126B,Erin Sinisi,Healthcare,5305,Non-degree
S0522546A,Leonard Ross,Agricultural,3913,Post-grad
T8174565Y,Christine Pastrana,Engineering,5932,Masters
F1692749S,Wallace Couture,Engineering,9402,Masters
F8466710E,Wayne Freedman,Engineering,8974,Non-degree
F8952000E,James Jorgensen,Agricultural,6877,Non-degree
F4947263B,Suzanne Obrien,Healthcare,4743,Post-grad
S7857680D,Richard Little,Agricultural,4512,Masters
F5864804D,Michael Espinosa,Aerospace,3561,Bachelors
G5700712A,Ida Terry,Healthcare,5730,Masters
F5154876O,Linda Khauv,Engineering,6255,Non-degree
F1287433D,Leeanne Kerce,Agricultural,9310,PhD
G0627371P,Donna Harris,Aerospace,4581,Masters
S6130694M,Shelby Wainer,Agricultural,4570,Post-grad
T0333693G,John Mitchell,Agricultural,10523,Post-grad
S7870161S,Arthur Mcallister,Engineering,3129,Masters
T2146113H,Natasha Dove,Engineering,4020,PhD
S5505417V,Joseph Ericksen,Aerospace,9493,Masters
F6997361O,Matthew Gonzalez,Agricultural,6468,Non-degree
G0511514U,Sheri Teeter,Healthcare,8050,Bachelors
F5710839Y,Wade Hirkaler,Aerospace,8001,Masters
F9560383X,Robert Hunt,Aerospace,7691,Post-grad
G7930851F,Christopher Love,Healthcare,5628,Post-grad
S1557228F,Paul Elliott,Healthcare,3202,Masters
F5562316J,Edward Powell,Healthcare,3686,Post-grad
T6797400F,Shannon Varin,Agricultural,3177,Masters
S8258988L,Walter Buchholz,Aerospace,3011,Bachelors
T2975478W,Helen Weaver,Aerospace,9809,Bachelors
T5404126Q,Edmond Rumsey,Healthcare,5431,Non-degree
S7822319Y,Nicole Hardy,Agricultural,5550,PhD
S2804723A,Pamela Noland,Aerospace,5764,PhD
G8690101O,Clarence Dalessandro,Engineering,7780,Bachelors
S6574532K,Louis Conley,Engineering,8250,Masters
S3913390J,Shirley Lynch,Healthcare,5639,Bachelors
F4101054J,Harold Miles,Agricultural,5502,Masters
F2504236H,Barbara Wilhelmsen,Healthcare,8769,Bachelors
F7024112W,Eleanor Ledford,Aerospace,5822,PhD
S8054844X,Crystal Mahaney,Aerospace,7751,Non-degree
G4957460R,Joseph Guillory,Agricultural,6976,Non-degree
T5932970I,Herbert King,Agricultural,8226,PhD
G7761316K,Hazel Turpin,Healthcare,5942,Bachelors
T2181470G,Harry Flynn,Agricultural,4499,PhD
F7915130S,Patricia Benjamin,Aerospace,6598,PhD
F2155350X,Steven Chestnut,Aerospace,6224,PhD
G5190693O,Justin Lewandowski,Healthcare,4441,Post-grad
T3921229Z,Karen Schram,Engineering,3889,Post-grad
G4348934S,Landon Cochrane,Agricultural,4431,Bachelors
T7623557A,Christopher Wagster,Agricultural,4183,PhD
F0815349K,Daniel Gurney,Healthcare,3248,Masters
G7999252T,Ruth Rodriguez,Agricultural,9140,PhD
S1958083C,Beulah Dipaola,Aerospace,10312,PhD
T2712531A,Cathy Garcia,Healthcare,3682,Bachelors
F3747492H,Harold Evers,Engineering,3992,PhD
F0584885D,Hollis Thomas,Engineering,3164,PhD
F7186582D,Peter Klish,Healthcare,8544,Non-degree
T7365760V,Inez Mcwilliams,Healthcare,5487,Bachelors
S6288915K,Philip Gramham,Agricultural,5406,Non-degree
F3125240J,Anthony Luchesi,Agricultural,7830,Non-degree
G4345738L,Keith Dudley,Aerospace,3493,Masters
G6635051L,Linda Guajardo,Healthcare,9582,Non-degree
G9306254O,Stuart Huntington,Healthcare,3231,PhD
F8978059O,Nanette Shambo,Aerospace,4343,Non-degree
S7823337H,Ashley Campbell,Healthcare,5254,Bachelors
F1097103H,Frances Hanson,Healthcare,4609,Post-grad
T6151771S,John Davidson,Engineering,3308,Non-degree
T9832496O,David Embree,Engineering,6175,PhD
S0100288V,Georgianna Weibe,Agricultural,3268,Bachelors
T2740431Z,Vicky Montoya,Agricultural,5527,Non-degree
T3282620T,Thomas Collier,Healthcare,6014,Non-degree
S8431971N,Russell Collins,Aerospace,8315,Non-degree
T7739832P,Elizabet Wilburn,Healthcare,12645,Non-degree
S0683914X,Frank Tanguma,Agricultural,4431,Masters
S0425703R,John Mcgibbon,Aerospace,4065,Bachelors
S1635174K,Myra Bergeron,Healthcare,6804,Non-degree
F5615585F,Jennifer Vass,Healthcare,3003,Post-grad
S9928491D,James Baxter,Healthcare,4667,PhD
F2372126T,James Nguyen,Engineering,8182,Non-degree
F4648085V,Paul Clark,Engineering,8961,Masters
G0830874P,Roxanne Sibbett,Agricultural,4118,Post-grad
F3084977D,James Jackson,Agricultural,4117,Masters
T9627880V,Imelda Zimmerman,Agricultural,6448,Bachelors
T4201943C,Bruce Jackson,Engineering,3670,Bachelors
T9923556P,Claudia Crager,Aerospace,7019,PhD
T7754604W,John Mounsey,Aerospace,10417,Bachelors
F6555312S,Steven Perry,Healthcare,3454,Masters
F2699417B,Jacquie Stephens,Engineering,7737,Bachelors
F5604346N,Dannette Ross,Agricultural,5085,Masters
G6607662E,Robert Bunch,Engineering,8002,Masters
S0956889L,Anthony Wells,Agricultural,4427,Masters
F6439577T,Betsy Wallace,Engineering,3116,Post-grad
F0878285E,Ervin Enriquez,Agricultural,5440,Non-degree
S2659134V,Martha Eng,Healthcare,10188,Masters
F8258747S,Marie Mcclain,Engineering,3609,Post-grad
G5062622V,Josefina Lindley,Healthcare,8071,PhD
G6423034D,Elizabeth Weibel,Agricultural,9146,PhD
T3774936E,Ora Rollag,Healthcare,6767,PhD
T0817966W,Micah Chronister,Agricultural,6111,Masters
S0041633B,Diane Williams,Healthcare,6158,PhD
G5552917N,Paul Veshedsky,Aerospace,5521,Non-degree
T2144800H,Johnny Davis,Engineering,8258,Non-degree
F6409137H,Donna Wilks,Healthcare,7348,Masters
G9624439O,Phillip Harris,Aerospace,6814,Bachelors
G4541199T,Cheryl Camp,Aerospace,10781,Masters
S5481905A,Julie Talley,Agricultural,7208,Non-degree
T0449019Y,Cruz Hull,Aerospace,5589,PhD
F7376805M,Josie Pena,Aerospace,7582,Masters
G6464945I,Tina Pierce,Healthcare,3207,PhD
G9680157E,James Behm,Aerospace,11797,Post-grad
F7425373Q,Sergio Simkins,Aerospace,5317,Post-grad
S2100009W,Mary Griffin,Engineering,4925,PhD
S7310093M,Darlene Maxwell,Aerospace,5405,Non-degree
F7883431F,Jenna Keller,Healthcare,5395,Non-degree
F8440731E,Jerry Wilson,Healthcare,3714,PhD
F0426268R,David Matthews,Agricultural,7853,Post-grad
S1888972F,Johnathan Homes,Healthcare,4573,Post-grad
F5034193N,Frances Gray,Agricultural,4955,Masters
G0675253Q,Charlie Manley,Aerospace,4404,Non-degree
G3662601H,Dave Cote,Agricultural,5074,Non-degree
F0129977S,Ronald Greene,Aerospace,11466,Masters
T5250835P,Helen Gorham,Healthcare,4246,Post-grad
G9324920T,Roger Harpster,Aerospace,7400,Bachelors
F7005196Y,Cheyenne Auerswald,Agricultural,3273,PhD
F0264647A,Brandon Mcalpin,Healthcare,9192,Post-grad
S4711460K,Marc Mathis,Aerospace,5204,Non-degree
G4963233D,Rafael Taylor,Aerospace,5149,Post-grad
F0466588G,Rosario Watson,Aerospace,6172,Post-grad
T1518908M,Carlos Wilkins,Aerospace,6751,Non-degree
G5814631Q,Martin Bates,Aerospace,7541,Masters
T7320733D,Ruth Dais,Engineering,3761,Non-degree
F2981481Q,Denny Delaine,Aerospace,11019,Bachelors
T1227580H,Wilson Gibbons,Aerospace,4127,Post-grad
F7039814A,Casey Owens,Healthcare,6138,Non-degree
F1375496Z,William Cartwright,Healthcare,7972,PhD
F4895936L,Sandra Rice,Agricultural,3191,PhD
G7327647H,Rudy Stanley,Engineering,6207,Post-grad
G2684377V,Aurelia Saucier,Agricultural,13990,PhD
T6275196O,Karen Aguilar,Healthcare,6142,Post-grad
G3986675Q,Theodore Wright,Healthcare,7456,Masters
S1459853E,Michael Boyland,Agricultural,9783,Post-grad
G9944248E,William Halloran,Aerospace,3216,PhD
G7404776V,Donald Jacobs,Healthcare,12352,Non-degree
F7005398G,Shannon Smith,Aerospace,6543,Non-degree
T2008503H,Barry Williams,Agricultural,3868,PhD
S0318561S,Juan Nakken,Aerospace,5358,Masters
F7960831E,Megan Davis,Healthcare,5658,Bachelors
T4893295V,Christopher Nunez,Engineering,6405,Non-degree
T9389419N,Aisha Doucette,Agricultural,7858,Post-grad
G3482780P,Shannon Boykin,Healthcare,6647,Post-grad
G3020779C,Edward Babin,Aerospace,3814,PhD
F9918997B,Lawrence Kleman,Agricultural,7471,Bachelors
T8646377N,Carla Byers,Agricultural,5193,Post-grad
G7522920N,Ernesto Melton,Aerospace,5066,Post-grad
S6308285C,Debra Altman,Engineering,4862,Masters
S9375265D,Andrew Dabney,Healthcare,5396,Masters
G4646975M,Joyce Landry,Aerospace,3238,Non-degree
F9479817T,James Westberry,Healthcare,6678,Post-grad
F5148376G,Roy Lollar,Aerospace,5220,Masters
F4198262S,Kathrine Jenney,Agricultural,3028,Bachelors
F6159577O,Steve Washington,Healthcare,6890,Masters
T0817873F,Mike Jacome,Aerospace,8759,Post-grad
S0676787H,Kenneth Davison,Agricultural,4259,Bachelors
F0074907U,Maxine Lartigue,Agricultural,7414,Post-grad
G8889495H,Robert Stickler,Engineering,4102,Non-degree
T8119054Z,Roberta James,Agricultural,12815,Post-grad
S6981035W,Ramon Griffen,Engineering,11002,Post-grad
S4398571W,Betty Gonzalez,Aerospace,4324,Non-degree
S0752401V,Albert Erdman,Aerospace,3865,Masters
S2444904E,Ana Tugwell,Engineering,7173,PhD
F8505765O,Michel Martin,Agricultural,3076,PhD
G9753479B,Marvin Monteagudo,Agricultural,5041,Post-grad
G8029111D,Michael Pleasanton,Agricultural,5425,Bachelors
S7771765M,Ken Olivero,Engineering,7550,Masters
F0828636T,Theodore Martinez,Aerospace,12099,PhD
T3308692C,Fred Rockwell,Aerospace,3748,Masters
G0656931S,George Perry,Healthcare,5466,Bachelors
T8067856I,Maria Fiore,Healthcare,7853,Masters
S7611438T,Michael Kenworthy,Engineering,3930,PhD
F7957057X,Veronica Trotter,Agricultural,3127,Post-grad
F8512539U,Ana Schwab,Healthcare,9352,Non-degree
F0208674S,Peter Dickson,Aerospace,3575,Masters
T5045136H,Beatrice Cowgill,Engineering,4852,PhD
F4088996D,Janet Rossetti,Engineering,6157,Bachelors
T6674966D,Norine Roach,Agricultural,11193,Non-degree
G2591355C,Phyllis Emig,Engineering,9363,Bachelors
G5930270O,Robin Sanders,Aerospace,5022,PhD
S5043408F,Janet Haynes,Agricultural,7065,Post-grad
T2390846R,Georgene Everett,Aerospace,9322,Masters
G1782062H,Susie Stewart,Agricultural,5481,Bachelors
G9960905F,Morgan Leyva,Engineering,3094,Bachelors
F5334094K,Stephen Butler,Aerospace,3218,Masters
G6664459B,Alisha Kerr,Healthcare,5812,Post-grad
F1312561R,Osvaldo Mccardell,Aerospace,3388,PhD
T4912429R,Katherine Manges,Engineering,8044,PhD
G6688166Z,Michael Moore,Healthcare,8509,PhD
G9696701Y,Edith Mitchell,Healthcare,6595,Bachelors
S6343959K,John Herron,Agricultural,3232,Masters
G0878367V,Eva Carroll,Agricultural,9816,Bachelors
F7240542W,Johnnie Tang,Healthcare,5109,Non-degree
S6000926R,Paula Baker,Agricultural,6339,Masters
T5042823O,Howard Williams,Agricultural,4446,PhD
F5590957S,Janet Harrison,Aerospace,4843,Bachelors
F9572723L,Elaine Kilpatrick,Healthcare,9901,Non-degree
T3048616D,Connie Lee,Engineering,5010,Bachelors
S0512269X,Dorothy Player,Aerospace,3623,Post-grad
T2571240N,Jim Wall,Healthcare,7868,PhD
G7881871S,Samuel Mccoy,Healthcare,3970,Non-degree
F7025888U,Eddie Lewis,Agricultural,7728,Masters
T5855725N,George Eugene,Agricultural,3892,Bachelors
T6175653G,Juan Blackburn,Agricultural,10813,Masters
T9906964Y,William Palmer,Aerospace,5605,Non-degree
F5950257E,Joseph Dishon,Agricultural,4718,Post-grad
T1146442E,Woodrow Lykins,Agricultural,6253,Post-grad
S3005346Y,Bill Rumore,Aerospace,4563,PhD
F4406793E,Patrick Valentin,Healthcare,12334,Non-degree
G1875449W,Clarissa Williams,Healthcare,4191,Post-grad
S9224307O,Donna Huddle,Agricultural,4493,Bachelors
F6735346R,Tricia Gipson,Engineering,11925,Masters
G0426873D,Janet Truss,Aerospace,8586,Masters
F6702474V,Melissa Hillian,Agricultural,6502,Post-grad
G8844531Q,Ralph Pepper,Aerospace,10102,Non-degree
T9932646J,Bryan Colby,Healthcare,4196,Post-grad
S5695084U,Judith Joyce,Engineering,3029,Masters
S5187491F,David Hillsman,Engineering,4387,Masters
G8099547K,Sharon Stillwell,Healthcare,9171,Non-degree
F6650022I,Sabrina Halterman,Healthcare,3816,Bachelors
S8810456K,Elizabeth Quarnstrom,Healthcare,5432,Non-degree
S1913372F,Ida Austin,Agricultural,4679,Masters
T9442135V,Brad Brooks,Aerospace,8600,Non-degree
G9196221M,Charles Lowe,Agricultural,5132,Masters
S9372036Z,Bessie Moreno,Aerospace,3751,Bachelors
F4846359Y,Brian Stein,Healthcare,4986,Post-grad
S1446876Z,Stephen Koffman,Agricultural,3448,Post-grad
F5424387V,Sean Riddick,Agricultural,5784,Masters
F1582563Y,Kimberly Doss,Healthcare,3580,Non-degree
T9015928U,Cary Russell,Aerospace,10798,Bachelors
G1356698E,Vincent Davis,Agricultural,6547,PhD
T0500559P,Deborah Herrington,Agricultural,6541,Masters
S0224019P,Kelli Johnson,Engineering,6118,Non-degree
S1631100N,Frank Malone,Healthcare,4397,Non-degree
G8396790Q,Dominic Carter,Healthcare,7488,Bachelors
S3401918M,Cary Campbell,Agricultural,3448,Non-degree
G3284290H,Carolyn Onusko,Aerospace,5179,Masters
G8198893X,Jason Logan,Healthcare,9277,Non-degree
G2236545W,Grace Hammonds,Aerospace,6957,PhD
F2013587I,Serena Fischl,Engineering,5921,Post-grad
T0878014L,Kenneth Prewitt,Agricultural,5280,Post-grad
T5336959U,Isabell Swiger,Agricultural,11935,PhD
G0915208P,James Waits,Healthcare,5011,Post-grad
T9479460H,George Walker,Engineering,3268,Bachelors
T9317849O,Thomas Nordin,Agricultural,6528,Post-grad
G3959837Y,Joseph Kovar,Healthcare,9748,PhD
F5646310G,Charles White,Healthcare,7261,Non-degree
T0707496M,Salvador Hamm,Aerospace,6044,Non-degree
S0439318H,Elda Hewitt,Aerospace,4022,Non-degree
S4319955E,Suzanne Hickman,Engineering,9921,Non-degree
T0242695Q,Joseph Wilson,Agricultural,10029,Non-degree
S1679838K,Jaqueline Ferrin,Agricultural,3554,PhD
F5420009E,Donna Johnson,Aerospace,4739,Post-grad
S5790791X,Shawna Joyce,Agricultural,11196,PhD
S3524703T,Britt Shelton,Agricultural,7678,Non-degree
T3812281H,Bradley Gutierrez,Aerospace,3695,PhD
T6750636J,Mary Macdonald,Aerospace,7773,Non-degree
S1786588C,Elaine Brown,Aerospace,3580,Bachelors
S0435267O,Wesley Mcdonald,Agricultural,3658,Bachelors
S0605180Y,Pauline Wright,Agricultural,3447,Bachelors
F3611121J,Betty Bennett,Healthcare,5411,Post-grad
F4633032S,Steve Kelso,Healthcare,6736,Non-degree
T2032157M,Joyce Nevarez,Agricultural,11558,Post-grad
T4513286I,Antoinette Pohl,Aerospace,6149,PhD
F2705686H,Maria Dias,Healthcare,3635,Masters
S6344621W,Patricia Skalicky,Agricultural,4782,Post-grad
F1589542R,Matthew Hatt,Healthcare,3616,Bachelors
S9255813E,Daniel Burnett,Engineering,4462,PhD
G3599517R,Sarah Thorne,Engineering,12968,Post-grad
S7226706S,Nicholas Robinson,Engineering,6894,Post-grad
F0347825I,Ernest Wise,Healthcare,6234,Non-degree
T2947056J,Michael Gee,Healthcare,10265,Masters
S0949043D,Allison Burhans,Engineering,3330,Masters
F5279493Z,Connie Condra,Agricultural,3330,PhD
T2439703J,Jeannine Tribble,Healthcare,3670,Post-grad
S6919075R,Kenneth Virgilio,Agricultural,5308,Bachelors
T7784091X,Rita Folse,Engineering,10821,Bachelors
T8380241X,Kelley Gerwitz,Agricultural,4126,Non-degree
